"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.93543714895475,0.246306527052975,11.9178211965264,9.55753738701594e-33
"(Intercept).1",2.95176243442018,0.059144816342153,49.9073734094333,0
