"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",4.17303013996878,0.307315685887956,13.578968896141,5.33724991338165e-42
"(Intercept).1",3.40974574739974,0.0530270389130839,64.3020205783812,0
