"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",9.38483836887194,0.533807931723167,17.5809271671499,3.44890176246717e-69
"(Intercept).1",7.63731883517726,0.209687411987417,36.4224001946076,1.88199291368067e-290
