"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.89312288996577,0.293023311982916,9.87335400172682,5.43173726514385e-23
"(Intercept).1",2.92031727392532,0.0892631627477034,32.7158167381925,9.30528297336838e-235
