13.118317610062894, -72.53968253968254
13.000393081761008, -72.34126984126985
12.833333333333336, -69.36507936507938
12.833333333333336, -66.19047619047619
12.63679245283019, -70.55555555555557
12.656446540880506, -63.01587301587303
12.302672955974844, -65.1984126984127
12.341981132075473, -61.230158730158735
12.165094339622643, -60.23809523809524
12.086477987421386, -58.25396825396825
11.408411949685537, -58.05555555555556
11.152908805031448, -56.269841269841265
11.054638364779876, -56.07142857142857
10.917059748427674, -55.47619047619048
10.956367924528303, -52.301587301587304
10.78930817610063, -54.28571428571428
10.691037735849058, -48.13492063492063
10.514150943396228, -49.52380952380953
10.50432389937107, -43.76984126984127
10.347091194968554, -45.35714285714286
10.209512578616351, -50.317460317460316
10.24882075471698, -40.99206349206349
10.052279874213838, -41.785714285714285
9.845911949685537, -39.00793650793651
9.973663522012579, -38.21428571428571
9.914701257861635, -36.62698412698413
9.64937106918239, -33.84920634920635
9.560927672955975, -35.43650793650794
9.570754716981131, -32.063492063492056
9.531446540880504, -30.27777777777778
9.138364779874214, -28.29365079365079
8.774764150943396, -23.134920634920633
8.499606918238994, -23.134920634920633
8.460298742138365, -20.15873015873015
8.529088050314465, -18.769841269841265
8.37185534591195, -15.595238095238095
8.30306603773585, -16.58730158730158
8.165487421383649, -14.999999999999993
7.792059748427674, -12.222222222222214
