0.0352112676056322, -0.2684563758389267
0.5633802816901365, -0.2684563758389267
0.9859154929577443, -0.13422818791946511
1.408450704225345, 0
2.1478873239436567, 0.13422818791946511
2.6056338028168966, 0.13422818791946511
3.133802816901408, 0.13422818791946511
3.6619718309859124, 0.2684563758389267
4.084507042253513, 0.13422818791946511
4.507042253521121, 0
4.894366197183096, -0.13422818791946511
5.528169014084504, -0.13422818791946511
6.056338028169009, 0
6.408450704225345, -0.2684563758389267
6.725352112676049, -0.2684563758389267
6.936619718309856, -1.3422818791946298
7.288732394366193, -3.355704697986578
7.676056338028168, -4.966442953020135
7.992957746478872, -6.711409395973156
8.239436619718312, -8.456375838926178
8.485915492957744, -10.335570469798657
8.767605633802816, -14.093959731543624
8.978873239436616, -17.04697986577181
9.154929577464788, -19.194630872483224
9.260563380281685, -21.20805369127517
9.471830985915492, -23.892617449664435
9.647887323943657, -26.711409395973156
9.788732394366193, -28.59060402684564
9.964788732394364, -30.469798657718123
10.140845070422532, -32.348993288590606
10.352112676056336, -34.899328859060404
10.492957746478869, -37.18120805369128
10.633802816901408, -38.9261744966443
10.774647887323944, -40.67114093959732
10.915492957746476, -42.81879194630872
11.056338028169012, -44.42953020134228
11.161971830985916, -46.040268456375834
11.267605633802813, -47.651006711409394
11.33802816901408, -49.127516778523486
11.443661971830984, -50.469798657718115
11.584507042253517, -51.54362416107382
11.760563380281688, -51.6778523489933
12.042253521126757, -51.94630872483222
12.359154929577464, -52.885906040268466
12.746478873239436, -54.228187919463096
12.922535211267604, -56.241610738255034
13.098591549295776, -58.791946308724846
13.27464788732394, -60.805369127516784
13.450704225352112, -63.48993288590604
13.661971830985912, -66.44295302013424
13.87323943661972, -69.79865771812081
14.049295774647884, -72.3489932885906
14.08450704225352, -72.88590604026847
14.154929577464788, -76.3758389261745
14.225352112676056, -80.80536912751678
14.295774647887324, -84.29530201342283
14.366197183098588, -87.38255033557047
14.436619718309856, -90.73825503355705
14.577464788732392, -92.21476510067116
14.718309859154928, -92.88590604026845
15.140845070422532, -95.03355704697987
15.316901408450704, -95.97315436241611
15.774647887323944, -99.86577181208055
15.985915492957744, -101.87919463087249
16.47887323943662, -106.04026845637586
17.218309859154928, -109.39597315436241
17.535211267605632, -111.14093959731542
17.816901408450704, -111.81208053691276
18.732394366197184, -112.3489932885906
19.014084507042256, -113.02013422818791
20, -115.97315436241612
20.985915492957748, -118.92617449664431
22.957746478873243, -116.37583892617451
25.000000000000004, -115.30201342281879
26.478873239436624, -113.02013422818791
27.042253521126764, -113.95973154362417
28.48591549295775, -112.21476510067114
29.436619718309863, -109.26174496644296
31.971830985915496, -62.95302013422818
32.99295774647888, -68.0536912751678
35.00000000000001, -67.38255033557047
